person_id,age,gender,income,member_days,offer_received,offer_viewed,offer_completed,viewed_received,completed_viewed,total_trans,total_amount,total_reward,total_profit,prop_reward,total_mean_amount,np_trans,np_amount,np_mean_amount,prop_np_trans,prop_np_amount
p_8692,,,,-454,4.0,4.0,0.0,1.0,0.0,7.0,25.840000000000003,0.0,25.840000000000003,0.0,3.6914285714285717,0,0.0,0.0,0.0,0.0
p_8693,57.0,M,72000.0,-434,4.0,4.0,2.0,1.0,2.0,9.0,159.42000000000002,15.0,144.42000000000002,0.09409108016560029,17.713333333333335,4,66.07,16.5175,0.4444444444444444,0.41443984443608073
p_8694,50.0,F,106000.0,-992,4.0,2.0,3.0,0.5,2.0,6.0,143.97,12.0,131.97,0.08335069806209627,23.995,4,103.25,25.8125,0.6666666666666666,0.7171632979092867
p_8695,67.0,F,67000.0,-121,3.0,2.0,2.0,0.6666666666666666,2.0,4.0,73.58,7.0,66.58,0.09513454743136722,18.395,2,31.66,15.83,0.5,0.4302799673824409
p_8696,56.0,F,66000.0,-811,6.0,6.0,4.0,1.0,3.0,9.0,132.23999999999998,22.0,110.23999999999998,0.1663641863278887,14.693333333333332,3,48.269999999999996,16.09,0.3333333333333333,0.3650181488203267
p_8697,79.0,M,61000.0,-883,4.0,3.0,1.0,0.75,1.0,17.0,50.129999999999995,3.0,47.129999999999995,0.05984440454817475,2.9488235294117646,6,16.45,2.7416666666666667,0.35294117647058826,0.32814681827249154
p_8698,71.0,F,107000.0,-50,3.0,2.0,1.0,0.6666666666666666,0.0,4.0,1035.01,2.0,1033.01,0.0019323484797248336,258.7525,2,974.9,487.45,0.5,0.9419232664418701
p_8699,44.0,M,93000.0,-258,3.0,3.0,1.0,1.0,1.0,4.0,105.25999999999999,2.0,103.25999999999999,0.019000570017100513,26.314999999999998,3,88.08,29.36,0.75,0.8367851035531066
p_87,74.0,F,107000.0,-945,5.0,4.0,4.0,0.8,4.0,10.0,298.3,9.0,289.3,0.030170968823332214,29.830000000000002,6,161.91,26.985,0.6,0.5427757291317465
p_870,30.0,M,35000.0,-143,4.0,4.0,2.0,1.0,2.0,5.0,30.129999999999995,4.0,26.129999999999995,0.1327580484566877,6.025999999999999,1,4.88,4.88,0.2,0.161964819117159
p_8700,46.0,M,53000.0,-269,4.0,3.0,3.0,0.75,2.0,13.0,182.17999999999998,12.0,170.17999999999998,0.06586892084751346,14.013846153846153,9,137.25,15.25,0.6923076923076923,0.7533757821934352
p_8701,54.0,F,72000.0,-547,6.0,6.0,4.0,1.0,3.0,11.0,237.32000000000002,19.0,218.32000000000002,0.0800606775661554,21.574545454545458,5,106.78,21.356,0.45454545454545453,0.4499410079217933
p_8702,75.0,M,98000.0,-674,3.0,0.0,2.0,0.0,0.0,3.0,72.2,5.0,67.2,0.06925207756232686,24.066666666666666,3,72.2,24.066666666666666,1.0,1.0
p_8703,63.0,M,31000.0,-341,3.0,2.0,0.0,0.6666666666666666,0.0,4.0,9.17,0.0,9.17,0.0,2.2925,4,9.17,2.2925,1.0,1.0
p_8704,20.0,F,32000.0,-164,2.0,2.0,0.0,1.0,0.0,7.0,55.66,0.0,55.66,0.0,7.951428571428571,4,33.36,8.34,0.5714285714285714,0.5993532159540065
p_8705,55.0,M,74000.0,-330,4.0,4.0,4.0,1.0,2.0,27.0,492.34,20.0,472.34,0.040622334159320796,18.234814814814815,12,217.01000000000005,18.084166666666672,0.4444444444444444,0.4407726367957104
p_8706,52.0,M,58000.0,-359,5.0,5.0,2.0,1.0,2.0,6.0,88.80000000000001,7.0,81.80000000000001,0.07882882882882881,14.800000000000002,2,29.78,14.89,0.3333333333333333,0.3353603603603603
p_8707,21.0,M,34000.0,-1444,5.0,4.0,0.0,0.8,0.0,17.0,51.62999999999999,0.0,51.62999999999999,0.0,3.037058823529411,4,13.73,3.4325,0.23529411764705882,0.2659306604687198
p_8708,74.0,F,109000.0,-671,4.0,1.0,2.0,0.25,1.0,4.0,87.49000000000001,5.0,82.49000000000001,0.057149388501543025,21.872500000000002,3,71.01,23.67,0.75,0.8116356154989142
p_8709,51.0,F,105000.0,-1039,4.0,3.0,4.0,0.75,2.0,8.0,262.18,15.0,247.18,0.05721260202914028,32.7725,5,169.73999999999998,33.94799999999999,0.625,0.6474178045617514
p_871,59.0,M,108000.0,-333,6.0,3.0,5.0,0.5,3.0,3.0,86.31,16.0,70.31,0.1853782875680686,28.77,1,19.38,19.38,0.3333333333333333,0.22453945081682306
p_8710,47.0,M,41000.0,-721,4.0,2.0,2.0,0.5,1.0,18.0,40.61,7.0,33.61,0.17237133710908645,2.256111111111111,7,15.45,2.207142857142857,0.3888888888888889,0.38044816547648364
p_8711,46.0,M,32000.0,-272,6.0,3.0,5.0,0.5,2.0,12.0,92.69,20.0,72.69,0.21577300679684971,7.724166666666666,4,40.22,10.055,0.3333333333333333,0.4339195166684648
p_8712,54.0,F,89000.0,-289,4.0,2.0,1.0,0.5,1.0,2.0,35.32,3.0,32.32,0.08493771234428087,17.66,1,15.51,15.51,0.5,0.43912797281993204
p_8713,,,,-188,5.0,5.0,0.0,1.0,0.0,9.0,9.420000000000002,0.0,9.420000000000002,0.0,1.0466666666666669,1,1.34,1.34,0.1111111111111111,0.14225053078556263
p_8714,,,,-6,4.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_8715,76.0,M,50000.0,-124,4.0,3.0,1.0,0.75,1.0,9.0,14.37,5.0,9.37,0.3479471120389701,1.5966666666666667,4,2.33,0.5825,0.4444444444444444,0.16214335421016007
p_8716,,,,-335,3.0,2.0,0.0,0.6666666666666666,0.0,3.0,5.33,0.0,5.33,0.0,1.7766666666666666,1,2.22,2.22,0.3333333333333333,0.41651031894934337
p_8717,64.0,M,95000.0,-755,5.0,3.0,3.0,0.6,3.0,8.0,927.4200000000001,17.0,910.4200000000001,0.01833042203101076,115.92750000000001,5,113.07,22.613999999999997,0.625,0.12191887170861097
p_8718,59.0,M,45000.0,-1057,5.0,3.0,4.0,0.6,2.0,17.0,185.2,27.0,158.2,0.14578833693304535,10.894117647058822,9,89.91,9.99,0.5294117647058824,0.48547516198704105
p_8719,73.0,M,65000.0,-2,4.0,4.0,0.0,1.0,0.0,3.0,3.4499999999999997,0.0,3.4499999999999997,0.0,1.15,1,0.27,0.27,0.3333333333333333,0.0782608695652174
p_872,38.0,M,38000.0,-41,5.0,4.0,5.0,0.8,3.0,16.0,483.27,37.0,446.27,0.07656175636807581,30.204375,12,429.2,35.766666666666666,0.75,0.8881163738696795
p_8720,,,,-361,3.0,3.0,0.0,1.0,0.0,1.0,1.6800000000000002,0.0,1.6800000000000002,0.0,1.6800000000000002,1,1.6800000000000002,1.6800000000000002,1.0,1.0
p_8721,63.0,F,65000.0,-768,3.0,2.0,3.0,0.6666666666666666,0.0,13.0,199.73000000000005,13.0,186.73000000000005,0.06508786862264054,15.363846153846158,4,62.42,15.605,0.3076923076923077,0.312521904571171
p_8722,36.0,M,34000.0,-409,5.0,3.0,2.0,0.6,2.0,14.0,87.04,12.0,75.04,0.1378676470588235,6.217142857142858,5,22.59,4.518,0.35714285714285715,0.2595358455882353
p_8723,82.0,F,55000.0,-944,6.0,6.0,4.0,1.0,4.0,15.0,182.09000000000003,19.0,163.09000000000003,0.10434400571146135,12.139333333333335,9,102.03,11.336666666666666,0.6,0.5603273106705474
p_8724,58.0,M,71000.0,-1717,5.0,3.0,3.0,0.6,2.0,19.0,80.98000000000002,10.0,70.98000000000002,0.12348728081007654,4.2621052631578955,14,54.02,3.858571428571429,0.7368421052631579,0.6670782909360334
p_8725,39.0,M,74000.0,-264,4.0,2.0,1.0,0.5,0.0,4.0,17.04,5.0,12.04,0.2934272300469484,4.26,2,7.78,3.89,0.5,0.4565727699530517
p_8726,48.0,M,93000.0,-901,4.0,2.0,2.0,0.5,0.0,5.0,98.29,20.0,78.29,0.20347949944043137,19.658,4,74.5,18.625,0.8,0.7579611354156068
p_8727,46.0,F,50000.0,-255,4.0,3.0,0.0,0.75,0.0,2.0,19.75,0.0,19.75,0.0,9.875,1,10.75,10.75,0.5,0.5443037974683544
p_8728,45.0,F,39000.0,-254,5.0,5.0,3.0,1.0,3.0,20.0,57.61999999999999,9.0,48.61999999999999,0.15619576535925028,2.8809999999999993,7,21.04,3.005714285714286,0.35,0.36515098923984735
p_8729,,,,-73,3.0,3.0,0.0,1.0,0.0,3.0,6.74,0.0,6.74,0.0,2.2466666666666666,0,0.0,0.0,0.0,0.0
p_873,72.0,F,35000.0,-285,0.0,0.0,0.0,0.0,0.0,4.0,6.95,0.0,6.95,0.0,1.7375,4,6.95,1.7375,1.0,1.0
p_8730,25.0,F,60000.0,-1378,4.0,3.0,3.0,0.75,2.0,23.0,152.44,9.0,143.44,0.059039622146418266,6.627826086956522,14,36.419999999999995,2.601428571428571,0.6086956521739131,0.23891367095250587
p_8731,32.0,M,40000.0,-168,6.0,4.0,0.0,0.6666666666666666,0.0,2.0,6.43,0.0,6.43,0.0,3.215,1,1.51,1.51,0.5,0.23483670295489892
p_8732,61.0,M,74000.0,-281,5.0,5.0,3.0,1.0,3.0,4.0,95.55000000000001,15.0,80.55000000000001,0.15698587127158553,23.887500000000003,2,40.900000000000006,20.450000000000003,0.5,0.42804814233385663
p_8733,69.0,M,89000.0,-670,6.0,6.0,3.0,1.0,2.0,7.0,148.60000000000002,23.0,125.60000000000002,0.1547779273216689,21.22857142857143,2,46.620000000000005,23.310000000000002,0.2857142857142857,0.3137281292059219
p_8734,69.0,F,67000.0,-189,5.0,5.0,5.0,1.0,4.0,12.0,187.97000000000003,27.0,160.97000000000003,0.14363994254402296,15.664166666666668,5,65.78,13.156,0.4166666666666667,0.34994946002021593
p_8735,,,,-979,6.0,5.0,1.0,0.8333333333333334,1.0,7.0,24.52,5.0,19.52,0.2039151712887439,3.5028571428571427,0,0.0,0.0,0.0,0.0
p_8736,49.0,M,37000.0,-1024,3.0,3.0,1.0,1.0,0.0,11.0,43.459999999999994,5.0,38.459999999999994,0.11504832029452372,3.9509090909090903,3,8.68,2.893333333333333,0.2727272727272727,0.19972388403129315
p_8737,38.0,M,62000.0,-70,5.0,5.0,3.0,1.0,3.0,2.0,32.129999999999995,9.0,23.129999999999995,0.28011204481792723,16.064999999999998,0,0.0,0.0,0.0,0.0
p_8738,31.0,M,60000.0,-995,6.0,5.0,6.0,0.8333333333333334,2.0,24.0,408.78999999999996,42.0,366.78999999999996,0.10274223929156781,17.032916666666665,9,147.66000000000003,16.40666666666667,0.375,0.3612123584236406
p_8739,,,,-261,5.0,5.0,0.0,1.0,0.0,2.0,7.8100000000000005,0.0,7.8100000000000005,0.0,3.9050000000000002,1,2.52,2.52,0.5,0.322663252240717
p_874,69.0,M,36000.0,-1220,4.0,3.0,0.0,0.75,0.0,19.0,56.74,0.0,56.74,0.0,2.9863157894736845,2,4.050000000000001,2.0250000000000004,0.10526315789473684,0.07137821642580192
p_8740,58.0,M,66000.0,-345,4.0,4.0,3.0,1.0,3.0,6.0,95.23,15.0,80.23,0.1575133886380342,15.871666666666668,2,30.1,15.05,0.3333333333333333,0.31607686653365535
p_8741,46.0,M,49000.0,-371,6.0,4.0,5.0,0.6666666666666666,3.0,25.0,313.8499999999999,22.0,291.8499999999999,0.07009718018161544,12.553999999999997,18,235.81,13.100555555555555,0.72,0.7513461844830335
p_8742,47.0,M,41000.0,-34,4.0,4.0,0.0,1.0,0.0,9.0,25.520000000000003,0.0,25.520000000000003,0.0,2.835555555555556,2,4.25,2.125,0.2222222222222222,0.16653605015673978
p_8743,37.0,M,41000.0,-263,6.0,4.0,3.0,0.6666666666666666,2.0,16.0,57.45,9.0,48.45,0.1566579634464752,3.590625,6,32.07,5.345,0.375,0.5582245430809399
p_8744,53.0,M,53000.0,-474,5.0,4.0,2.0,0.8,1.0,15.0,46.11,8.0,38.11,0.1734981565820863,3.074,7,18.38,2.6257142857142854,0.4666666666666667,0.3986120147473433
p_8745,42.0,M,78000.0,-233,5.0,4.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_8746,61.0,F,79000.0,-345,5.0,3.0,3.0,0.6,1.0,14.0,318.19000000000005,6.0,312.19000000000005,0.018856657971652153,22.727857142857147,9,217.65,24.183333333333334,0.6428571428571429,0.684025267921682
p_8747,23.0,F,32000.0,-313,4.0,2.0,1.0,0.5,0.0,10.0,84.22999999999999,2.0,82.22999999999999,0.023744509082274726,8.422999999999998,8,72.73,9.09125,0.8,0.8634690727769205
p_8748,81.0,M,76000.0,-266,4.0,4.0,1.0,1.0,1.0,9.0,154.03000000000003,3.0,151.03000000000003,0.019476725313250662,17.114444444444448,6,103.48,17.246666666666666,0.6666666666666666,0.6718171784717262
p_8749,59.0,F,118000.0,-949,5.0,5.0,4.0,1.0,2.0,8.0,221.20000000000002,16.0,205.20000000000002,0.07233273056057865,27.650000000000002,4,108.24000000000001,27.060000000000002,0.5,0.48933092224231467
p_875,31.0,M,55000.0,-668,4.0,2.0,2.0,0.5,0.0,12.0,171.75,20.0,151.75,0.11644832605531295,14.3125,5,65.44,13.088,0.4166666666666667,0.381018922852984
p_8750,20.0,M,72000.0,-615,5.0,4.0,1.0,0.8,1.0,13.0,47.64,5.0,42.64,0.10495382031905962,3.664615384615385,3,10.89,3.6300000000000003,0.23076923076923078,0.22858942065491183
p_8751,68.0,M,42000.0,-351,4.0,3.0,4.0,0.75,3.0,16.0,155.82999999999998,20.0,135.82999999999998,0.1283449913367131,9.739374999999999,8,85.16,10.645,0.5,0.5464929731117244
p_8752,71.0,F,82000.0,-633,3.0,1.0,2.0,0.3333333333333333,1.0,5.0,105.98999999999998,13.0,92.98999999999998,0.12265308047929052,21.197999999999997,4,85.47999999999999,21.369999999999997,0.8,0.8064911784130578
p_8753,40.0,M,52000.0,-1086,4.0,4.0,3.0,1.0,3.0,10.0,139.10999999999999,12.0,127.10999999999999,0.08626266982963124,13.910999999999998,4,53.36,13.34,0.4,0.38358133850909354
p_8754,,,,-74,5.0,4.0,0.0,0.8,0.0,4.0,14.4,0.0,14.4,0.0,3.6,1,8.21,8.21,0.25,0.570138888888889
p_8755,57.0,F,87000.0,-281,4.0,3.0,4.0,0.75,3.0,7.0,182.64,17.0,165.64,0.09307928164695577,26.09142857142857,4,104.23,26.0575,0.5714285714285714,0.5706855015330706
p_8756,20.0,M,53000.0,-364,6.0,2.0,0.0,0.3333333333333333,0.0,4.0,13.629999999999999,0.0,13.629999999999999,0.0,3.4074999999999998,2,5.33,2.665,0.5,0.3910491562729274
p_8757,49.0,F,100000.0,-517,4.0,4.0,3.0,1.0,3.0,8.0,231.13000000000002,25.0,206.13000000000002,0.10816423657681823,28.891250000000003,5,126.96000000000001,25.392000000000003,0.625,0.5493012590317138
p_8758,81.0,F,98000.0,-5,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_8759,63.0,M,42000.0,-1624,4.0,2.0,1.0,0.5,1.0,12.0,35.769999999999996,3.0,32.769999999999996,0.08386916410399778,2.980833333333333,9,20.619999999999997,2.291111111111111,0.75,0.5764607212748113
p_876,58.0,F,37000.0,-104,4.0,4.0,2.0,1.0,2.0,12.0,133.04999999999998,13.0,120.04999999999998,0.09770762871101091,11.087499999999999,7,65.52,9.36,0.5833333333333334,0.49244644870349497
p_8760,,,,-164,4.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_8761,22.0,M,50000.0,-344,5.0,1.0,1.0,0.2,1.0,6.0,13.790000000000001,5.0,8.790000000000001,0.36258158085569253,2.2983333333333333,4,5.43,1.3575,0.6666666666666666,0.393763596809282
p_8762,70.0,F,70000.0,-755,5.0,4.0,4.0,0.8,3.0,11.0,185.07999999999998,13.0,172.07999999999998,0.0702398962610763,16.825454545454544,5,84.73,16.946,0.45454545454545453,0.4578020315539227
p_8763,,,,-251,4.0,3.0,1.0,0.75,1.0,13.0,23.04,3.0,20.04,0.13020833333333334,1.7723076923076921,0,0.0,0.0,0.0,0.0
p_8764,51.0,M,34000.0,-49,5.0,2.0,0.0,0.4,0.0,6.0,12.4,0.0,12.4,0.0,2.066666666666667,3,5.6899999999999995,1.8966666666666665,0.5,0.4588709677419354
p_8765,42.0,M,69000.0,-662,5.0,3.0,5.0,0.6,3.0,16.0,269.96,15.0,254.95999999999998,0.05556378722773744,16.8725,13,212.20000000000002,16.323076923076925,0.8125,0.7860423766483925
p_8766,61.0,M,56000.0,-59,5.0,5.0,2.0,1.0,1.0,4.0,18.67,3.0,15.670000000000002,0.16068559185859665,4.6675,0,0.0,0.0,0.0,0.0
p_8767,44.0,M,81000.0,-1061,3.0,3.0,2.0,1.0,2.0,8.0,155.04,20.0,135.04,0.12899896800825594,19.38,6,103.7,17.283333333333335,0.75,0.668859649122807
p_8768,35.0,F,70000.0,-719,2.0,2.0,2.0,1.0,2.0,10.0,177.78999999999996,8.0,169.78999999999996,0.0449969064626807,17.778999999999996,8,137.42000000000002,17.177500000000002,0.8,0.7729343607626978
p_8769,,,,-671,3.0,3.0,0.0,1.0,0.0,8.0,12.78,0.0,12.78,0.0,1.5975,3,3.33,1.11,0.375,0.2605633802816902
p_877,74.0,F,61000.0,-185,5.0,5.0,1.0,1.0,0.0,4.0,66.91,10.0,56.91,0.1494544911074578,16.7275,3,59.42,19.80666666666667,0.75,0.8880585861605141
p_8770,33.0,M,56000.0,-588,4.0,3.0,3.0,0.75,3.0,13.0,174.74,15.0,159.74,0.08584182213574452,13.441538461538462,10,127.04,12.704,0.7692307692307693,0.7270230056083323
p_8771,54.0,M,42000.0,-201,4.0,2.0,0.0,0.5,0.0,12.0,22.280000000000005,0.0,22.280000000000005,0.0,1.8566666666666671,4,4.74,1.185,0.3333333333333333,0.21274685816876118
p_8772,71.0,M,97000.0,-41,6.0,6.0,5.0,1.0,5.0,6.0,162.32,37.0,125.32,0.22794480039428291,27.05333333333333,2,63.900000000000006,31.950000000000003,0.3333333333333333,0.3936668309512075
p_8773,62.0,F,36000.0,-21,5.0,4.0,2.0,0.8,2.0,6.0,47.94,7.0,40.94,0.14601585314977056,7.989999999999999,3,22.36,7.453333333333333,0.5,0.4664163537755528
p_8774,,,,-222,4.0,3.0,0.0,0.75,0.0,3.0,8.51,0.0,8.51,0.0,2.8366666666666664,3,8.51,2.8366666666666664,1.0,1.0
p_8775,42.0,F,52000.0,-2,4.0,4.0,4.0,1.0,2.0,12.0,174.78,18.0,156.78,0.10298661174047374,14.565,8,98.75,12.34375,0.6666666666666666,0.564995994965099
p_8776,61.0,M,44000.0,-930,4.0,4.0,4.0,1.0,4.0,16.0,182.39000000000001,40.0,142.39000000000001,0.21931026920335542,11.399375000000001,10,112.30000000000001,11.23,0.625,0.6157135807884204
p_8777,48.0,F,74000.0,-1792,4.0,2.0,1.0,0.5,1.0,11.0,50.89000000000001,10.0,40.89000000000001,0.1965022597759874,4.626363636363637,7,17.949999999999996,2.5642857142857136,0.6363636363636364,0.3527215562978973
p_8778,58.0,M,89000.0,-235,5.0,4.0,1.0,0.8,1.0,3.0,52.559999999999995,10.0,42.559999999999995,0.19025875190258754,17.52,1,15.62,15.62,0.3333333333333333,0.2971841704718417
p_8779,75.0,M,92000.0,-351,5.0,4.0,3.0,0.8,2.0,6.0,931.81,15.0,916.81,0.016097702321288675,155.30166666666665,3,78.14,26.046666666666667,0.5,0.08385829729236648
p_878,66.0,M,72000.0,-857,2.0,2.0,1.0,1.0,1.0,8.0,124.50000000000001,3.0,121.50000000000001,0.024096385542168672,15.562500000000002,6,94.22999999999999,15.704999999999998,0.75,0.7568674698795179
p_8780,68.0,M,104000.0,-721,5.0,4.0,4.0,0.8,3.0,7.0,171.69,22.0,149.69,0.1281379230007572,24.527142857142856,3,77.86,25.953333333333333,0.42857142857142855,0.45349175840177064
p_8781,35.0,M,49000.0,-179,5.0,3.0,3.0,0.6,1.0,10.0,101.48,10.0,91.48,0.09854158454867953,10.148,5,59.82000000000001,11.964000000000002,0.5,0.5894757587702011
p_8782,59.0,M,81000.0,-317,5.0,4.0,3.0,0.8,1.0,7.0,147.17000000000002,20.0,127.17000000000002,0.13589726167017732,21.024285714285718,3,58.790000000000006,19.596666666666668,0.42857142857142855,0.3994700006794863
p_8783,79.0,F,74000.0,-231,3.0,2.0,3.0,0.6666666666666666,2.0,6.0,127.94,10.0,117.94,0.0781616382679381,21.323333333333334,4,81.06,20.265,0.6666666666666666,0.6335782397999062
p_8784,28.0,F,68000.0,-653,6.0,5.0,1.0,0.8333333333333334,1.0,12.0,31.05,5.0,26.05,0.1610305958132045,2.5875,5,12.78,2.556,0.4166666666666667,0.4115942028985507
p_8785,51.0,F,80000.0,-494,4.0,3.0,3.0,0.75,2.0,8.0,177.31,30.0,147.31,0.16919519485646609,22.16375,4,80.83,20.2075,0.5,0.4558682533416051
p_8786,35.0,M,35000.0,-1369,6.0,5.0,1.0,0.8333333333333334,1.0,21.0,68.56,2.0,66.56,0.029171528588098017,3.264761904761905,1,5.57,5.57,0.047619047619047616,0.08124270711785297
p_8787,,,,-160,4.0,3.0,0.0,0.75,0.0,6.0,16.91,0.0,16.91,0.0,2.8183333333333334,6,16.91,2.8183333333333334,1.0,1.0
p_8788,60.0,F,57000.0,-1801,4.0,4.0,2.0,1.0,1.0,5.0,76.97999999999999,15.0,61.97999999999999,0.19485580670303979,15.395999999999997,2,26.79,13.395,0.4,0.34801247077162906
p_8789,48.0,F,99000.0,-1737,5.0,5.0,5.0,1.0,5.0,7.0,219.70000000000002,32.0,187.70000000000002,0.14565316340464268,31.38571428571429,2,57.39,28.695,0.2857142857142857,0.2612198452435139
p_879,65.0,F,88000.0,-461,5.0,4.0,3.0,0.8,3.0,6.0,166.95,23.0,143.95,0.13776579814315665,27.825,2,64.03999999999999,32.019999999999996,0.3333333333333333,0.38358790056903264
p_8790,49.0,F,57000.0,-529,5.0,4.0,4.0,0.8,3.0,8.0,142.51,20.0,122.50999999999999,0.14034102869974038,17.81375,5,72.07,14.413999999999998,0.625,0.5057188969195144
p_8791,67.0,M,75000.0,-597,4.0,3.0,2.0,0.75,0.0,16.0,69.09,7.0,62.09,0.10131712259371833,4.318125,4,15.610000000000001,3.9025000000000003,0.25,0.2259371833839919
p_8792,84.0,F,106000.0,-72,4.0,2.0,2.0,0.5,1.0,6.0,145.7,12.0,133.7,0.08236101578586137,24.28333333333333,5,110.58,22.116,0.8333333333333334,0.7589567604667125
p_8793,36.0,M,73000.0,-271,6.0,3.0,2.0,0.5,2.0,7.0,23.33,5.0,18.33,0.21431633090441493,3.3328571428571427,2,4.67,2.335,0.2857142857142857,0.20017145306472353
p_8794,55.0,M,34000.0,-564,4.0,3.0,1.0,0.75,1.0,11.0,87.7,5.0,82.7,0.057012542759407064,7.972727272727273,6,37.02,6.170000000000001,0.5454545454545454,0.42212086659064996
p_8795,62.0,M,52000.0,-272,4.0,3.0,2.0,0.75,0.0,8.0,108.66000000000001,15.0,93.66000000000001,0.13804527885146325,13.582500000000001,3,50.470000000000006,16.823333333333334,0.375,0.46447634824222345
p_8796,26.0,F,68000.0,-265,3.0,3.0,2.0,1.0,1.0,13.0,242.82,5.0,237.82,0.02059138456469813,18.678461538461537,9,167.1,18.566666666666666,0.6923076923076923,0.6881640721522115
p_8797,,,,-747,4.0,4.0,1.0,1.0,1.0,10.0,29.169999999999998,5.0,24.169999999999998,0.17140898183064793,2.917,2,5.62,2.81,0.2,0.1926636955776483
p_8798,,,,-85,4.0,2.0,0.0,0.5,0.0,2.0,7.83,0.0,7.83,0.0,3.915,1,5.13,5.13,0.5,0.6551724137931034
p_8799,,,,-913,5.0,2.0,0.0,0.4,0.0,5.0,19.4,0.0,19.4,0.0,3.88,3,15.16,5.053333333333334,0.6,0.7814432989690723
p_88,42.0,M,66000.0,-978,3.0,2.0,2.0,0.6666666666666666,1.0,7.0,136.94,8.0,128.94,0.05841974587410545,19.562857142857144,5,100.6,20.119999999999997,0.7142857142857143,0.734628304366876
p_880,56.0,F,83000.0,-798,5.0,2.0,4.0,0.4,2.0,6.0,134.14,17.0,117.13999999999999,0.1267332637542866,22.356666666666666,4,77.05,19.2625,0.6666666666666666,0.5743998807216342
p_8800,45.0,F,59000.0,-279,4.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_8801,78.0,M,61000.0,-862,4.0,4.0,3.0,1.0,3.0,7.0,94.53999999999999,15.0,79.53999999999999,0.15866299978844936,13.505714285714285,3,44.0,14.666666666666666,0.42857142857142855,0.4654114660461181
p_8802,38.0,M,64000.0,-662,4.0,4.0,1.0,1.0,1.0,10.0,33.9,3.0,30.9,0.08849557522123894,3.3899999999999997,7,21.11,3.0157142857142856,0.7,0.6227138643067847
p_8803,,,,-250,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_8804,45.0,F,46000.0,-310,6.0,5.0,3.0,0.8333333333333334,3.0,7.0,73.94,15.0,58.94,0.2028671896131999,10.562857142857142,3,24.68,8.226666666666667,0.42857142857142855,0.3337841493102516
p_8805,71.0,F,108000.0,-311,5.0,2.0,4.0,0.4,1.0,3.0,81.94,20.0,61.94,0.24408103490358798,27.313333333333333,2,56.94,28.47,0.6666666666666666,0.694898706370515
p_8806,39.0,M,52000.0,-340,5.0,3.0,0.0,0.6,0.0,4.0,21.16,0.0,21.16,0.0,5.29,3,15.92,5.306666666666667,0.75,0.7523629489603024
p_8807,36.0,M,90000.0,-320,4.0,4.0,0.0,1.0,0.0,3.0,45.81999999999999,0.0,45.81999999999999,0.0,15.273333333333332,3,45.81999999999999,15.273333333333332,1.0,1.0
p_8808,,,,-434,4.0,3.0,2.0,0.75,0.0,7.0,23.619999999999997,10.0,13.619999999999997,0.4233700254022016,3.374285714285714,2,11.260000000000002,5.630000000000001,0.2857142857142857,0.47671464860287904
p_8809,81.0,F,102000.0,-666,5.0,5.0,4.0,1.0,3.0,6.0,201.88,18.0,183.88,0.08916187834357044,33.64666666666667,1,30.39,30.39,0.16666666666666666,0.15053497127006144
p_881,63.0,M,51000.0,-93,4.0,3.0,0.0,0.75,0.0,2.0,1.75,0.0,1.75,0.0,0.875,1,0.78,0.78,0.5,0.44571428571428573
p_8810,46.0,F,66000.0,-393,5.0,5.0,3.0,1.0,2.0,11.0,540.3399999999999,17.0,523.3399999999999,0.03146167228041604,49.12181818181818,4,429.26,107.315,0.36363636363636365,0.7944257319465523
p_8811,60.0,M,50000.0,-208,6.0,6.0,0.0,1.0,0.0,3.0,33.8,0.0,33.8,0.0,11.266666666666666,2,23.869999999999997,11.934999999999999,0.6666666666666666,0.7062130177514793
p_8812,,,,-930,5.0,5.0,1.0,1.0,0.0,15.0,19.84,0.0,19.84,0.0,1.3226666666666667,3,5.6,1.8666666666666665,0.2,0.282258064516129
p_8813,21.0,M,32000.0,-41,6.0,4.0,1.0,0.6666666666666666,0.0,5.0,18.340000000000003,5.0,13.340000000000003,0.272628135223555,3.6680000000000006,1,5.09,5.09,0.2,0.277535441657579
p_8814,,,,-672,5.0,5.0,0.0,1.0,0.0,8.0,20.540000000000003,0.0,20.540000000000003,0.0,2.5675000000000003,3,14.5,4.833333333333333,0.375,0.7059396299902628
p_8815,52.0,F,32000.0,-1528,6.0,4.0,4.0,0.6666666666666666,3.0,22.0,48.53,15.0,33.53,0.30908716257984753,2.205909090909091,3,8.63,2.876666666666667,0.13636363636363635,0.17782814753760562
